PLAYER_ID,PLAYER_NAME,TEAM,PROJECTED_AGE,PROJECTED_TS_PCT,HDI_LOW,HDI_HIGH
1630264,Anthony Gill,WAS,34.0,0.6088403703695175,0.5780884590182833,0.6393156426325459
1629661,Cameron Johnson,DEN,31.0,0.6087943096327405,0.5796472529202472,0.6411268793548258
1628963,Marvin Bagley III,DAL,28.0,0.6075458954213021,0.5759076130932457,0.6372336601560936
1630643,Jay Huff,IND,29.0,0.6069415614311321,0.562348176853719,0.6520622618349261
1630570,Trendon Watford,PHI,26.0,0.6066964156376409,0.5776444035166068,0.6388490749881255
203932,Aaron Gordon,DEN,31.0,0.6066627173074428,0.5752550837040267,0.6351238826464121
1642419,Jamison Battle,TOR,26.0,0.6060882843265031,0.5628147918901208,0.6502496870026316
1642851,Kon Knueppel,CHA,21.0,0.6056098734651917,0.5488017747615702,0.6617822684815777
1628380,Zach Collins,CHI,29.0,0.6053035692900003,0.5737789637548245,0.6347365706947171
1629029,Luka Dončić,LAL,28.0,0.6048361003556391,0.5747308198657148,0.6364628881366229
