PLAYER_ID,SEASON_START_YEAR,TS_PCT,AGE,SEASON_FGA_EST,PREV_TS_PCT,PREV_SEASON
1642261,2025,0.568,25.0,189.0,0.594,2024.0
1642262,2025,0.524,21.0,509.2,0.419,2024.0
1642263,2025,0.564,22.0,943.0,0.465,2024.0
1642264,2025,0.575,21.0,816.0,0.522,2024.0
1642265,2025,0.469,21.0,409.5,0.503,2024.0
1642266,2025,0.61,21.0,403.2,0.523,2024.0
1642267,2025,0.556,20.0,738.0,0.514,2024.0
1642268,2025,0.567,21.0,513.3,0.494,2024.0
1642269,2025,0.508,24.0,292.6,0.471,2024.0
1642270,2025,0.604,22.0,685.3000000000001,0.574,2024.0
1642271,2025,0.586,22.0,654.5,0.594,2024.0
1642272,2025,0.551,22.0,482.40000000000003,0.589,2024.0
1642273,2025,0.559,22.0,576.0,0.503,2024.0
1642274,2025,0.556,22.0,297.0,0.572,2024.0
1642275,2025,0.629,20.0,159.1,0.457,2024.0
1642276,2025,0.616,22.0,646.8000000000001,0.603,2024.0
1642277,2025,0.547,21.0,150.5,0.506,2024.0
1642278,2025,0.533,25.0,248.0,0.453,2024.0
1642281,2025,0.608,23.0,673.1999999999999,0.523,2024.0
1642285,2025,0.649,26.0,554.4,0.587,2024.0
1642345,2025,0.636,23.0,369.0,0.61,2024.0
1642346,2025,0.532,23.0,364.0,0.517,2024.0
1642347,2025,0.491,23.0,500.2,0.499,2024.0
1642348,2025,0.572,22.0,320.0,0.559,2024.0
1642349,2025,0.585,24.0,592.8000000000001,0.587,2024.0
1642354,2025,0.426,23.0,100.0,0.437,2024.0
1642355,2025,0.517,21.0,113.4,0.424,2024.0
1642358,2025,0.413,21.0,177.60000000000002,0.48,2024.0
1642366,2025,0.56,26.0,442.2,0.595,2024.0
1642377,2025,0.559,22.0,696.9,0.56,2024.0
1642382,2025,0.613,27.0,184.8,0.581,2024.0
1642419,2025,0.635,25.0,146.4,0.59,2024.0
